,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.0,14.057881773399012,18.17241379310345,17.586206896551726,19.448275862068968,10.758620689655174,15.310344827586208,16.82758620689655,17.820689655172416,18.456321839080463,7.981609195402298,15.24137931034483,16.340229885057468,18.79310344827586,18.259770114942526,9.158866995073891,12.96551724137931,19.40886699507389,16.517241379310345,19.40270935960591,7.448275862068964,16.381773399014772,17.37931034482759,20.41507024265645,19.72413793103448,10.241379310344826,14.75862068965517,17.063218390804597,17.82758620689655,18.51724137931035,10.068965517241379,15.413793103448274,14.503694581280786,18.357598978288635,19.296296296296298,10.577586206896552,16.658620689655173,17.586206896551726,20.856960408684547,17.96551724137931,10.651477832512315,12.62068965517241,16.82758620689655,18.722906403940883,20.22783251231527,10.950738916256158,15.43103448275862,17.413793103448278,20.41379310344827,19.689655172413794,3.7536945812807883,13.931034482758623,18.294334975369456,18.413793103448274,19.575862068965513
1,14.057881773399012,0.0,17.614532019704434,19.954433497536947,22.092364532019708,12.690886699507388,10.190886699507388,17.72290640394089,18.054761904761907,21.254761904761907,13.116666666666665,10.181034482758621,17.85952380952381,20.033251231527096,20.5452380952381,14.214285714285714,8.018472906403941,20.46428571428571,19.951970443349758,21.214285714285715,13.385467980295568,11.17857142857143,17.235221674876843,20.71560846560847,21.392857142857146,11.072660098522167,9.971674876847292,18.02142857142858,17.98152709359606,18.814039408866996,11.902709359605911,11.092364532019705,17.928571428571434,20.890211640211643,22.191798941798943,12.142857142857144,10.992857142857138,20.538177339901477,21.234126984126988,19.75738916256158,13.571428571428573,10.789408866995073,19.69088669950739,20.71428571428571,20.0,14.964285714285715,11.035714285714285,17.102216748768477,21.161330049261082,22.17118226600985,13.964285714285714,4.2426108374384235,17.571428571428573,19.87807881773399,22.045238095238098
2,18.17241379310345,17.614532019704434,0.0,20.172413793103445,17.48275862068966,17.551724137931036,19.0,10.931034482758623,20.170114942528734,18.656321839080466,17.140229885057476,20.241379310344826,9.216091954022987,21.586206896551726,18.07356321839081,14.05049261083744,18.586206896551726,9.534482758620692,19.586206896551722,18.87807881773399,17.137931034482758,18.866995073891623,9.896551724137934,19.412515964240104,15.935960591133004,19.24137931034483,19.068965517241377,10.663218390804598,20.758620689655174,15.172413793103448,17.068965517241377,18.344827586206897,11.104679802955665,21.02298850574713,16.191570881226056,17.309113300492612,19.881609195402305,11.06896551724138,20.842911877394634,15.862068965517244,14.43472906403941,17.620689655172416,8.310344827586208,17.705665024630537,18.235221674876854,15.477832512315272,21.783251231527093,10.827586206896553,18.379310344827584,17.655172413793107,17.38916256157635,18.24137931034483,4.025862068965518,20.793103448275858,17.81954022988506
3,17.586206896551726,19.954433497536947,20.172413793103445,0.0,21.586206896551726,18.551724137931032,18.827586206896555,16.206896551724135,9.947126436781605,21.904597701149427,17.611494252873566,17.103448275862075,16.248275862068965,8.655172413793103,22.91034482758621,15.806650246305418,18.413793103448278,19.428571428571427,9.137931034482758,23.572660098522167,15.172413793103447,17.76847290640394,17.517241379310345,11.21711366538953,22.928571428571434,16.586206896551726,18.689655172413794,17.536781609195405,11.413793103448278,21.82758620689655,17.79310344827586,20.31034482758621,18.700738916256157,8.85057471264368,22.77266922094509,19.03325123152709,19.670114942528738,18.344827586206904,9.07918263090677,22.724137931034488,18.25985221674877,19.931034482758623,18.620689655172416,10.745073891625617,23.71305418719212,15.487684729064041,20.532019704433498,17.896551724137932,10.82758620689655,22.448275862068968,17.458128078817737,18.82758620689655,20.077586206896548,3.655172413793103,21.709195402298853
4,19.448275862068968,22.092364532019708,17.48275862068966,21.586206896551726,0.0,20.896551724137932,22.96551724137931,18.275862068965516,21.937931034482755,10.739080459770115,17.790804597701147,21.86206896551724,16.72873563218391,22.724137931034484,10.641379310344828,19.321428571428573,20.551724137931032,17.778325123152708,21.068965517241377,9.954433497536947,19.03448275862069,24.47290640394089,17.862068965517242,23.464878671775224,8.625615763546799,22.172413793103452,22.206896551724135,15.9367816091954,21.620689655172413,8.655172413793105,19.93103448275862,24.724137931034484,16.358374384236456,21.51213282247765,10.093231162196679,21.242610837438423,23.77816091954023,19.03448275862069,23.850574712643677,8.379310344827587,20.685960591133007,20.551724137931032,16.344827586206897,21.740147783251228,10.794334975369459,20.352216748768473,23.76354679802956,16.310344827586206,21.448275862068964,10.379310344827585,18.724137931034484,22.206896551724142,17.678571428571423,22.068965517241384,4.164367816091954
5,10.758620689655174,12.690886699507388,17.551724137931036,18.551724137931032,20.896551724137932,0.0,14.551724137931036,15.793103448275865,16.560919540229886,17.410344827586208,9.135632183908047,13.241379310344827,15.83448275862069,17.96551724137931,17.563218390804604,9.757389162561577,12.206896551724137,17.72167487684729,17.482758620689655,19.616995073891623,8.206896551724139,15.167487684729066,15.379310344827587,19.07151979565773,19.588669950738915,9.206896551724139,12.620689655172413,15.957471264367816,18.310344827586206,17.75862068965517,9.103448275862071,15.0,15.83128078817734,19.044699872286078,20.92592592592593,9.483990147783253,16.677011494252874,18.965517241379317,18.361430395913153,17.689655172413797,10.56527093596059,13.172413793103448,16.896551724137932,16.737684729064036,20.612068965517246,10.970443349753698,14.460591133004925,17.96551724137931,17.586206896551726,20.034482758620697,10.369458128078819,12.827586206896552,17.306650246305416,18.48275862068965,20.644827586206898
6,15.310344827586208,10.190886699507388,19.0,18.827586206896555,22.96551724137931,14.551724137931036,0.0,18.482758620689655,17.82528735632184,20.042528735632185,14.291954022988504,11.310344827586206,18.390804597701145,18.448275862068968,21.05977011494253,16.057881773399014,9.310344827586206,21.275862068965516,19.344827586206897,22.0948275862069,14.413793103448276,8.859605911330048,17.44827586206896,19.02043422733078,21.931034482758616,12.379310344827584,10.758620689655174,18.44022988505747,18.034482758620694,19.413793103448274,12.551724137931036,9.89655172413793,18.476600985221676,20.00766283524904,24.031928480204343,12.217980295566502,9.426436781609196,21.241379310344826,20.821200510855686,20.448275862068968,13.698275862068966,11.10344827586207,20.75862068965517,20.53571428571428,20.410098522167488,14.60344827586207,10.19458128078818,18.724137931034484,21.034482758620694,20.724137931034484,15.187192118226603,8.758620689655173,18.07512315270936,19.24137931034483,22.683908045977013
7,16.82758620689655,17.72290640394089,10.931034482758623,16.206896551724135,18.275862068965516,15.793103448275865,18.482758620689655,0.0,17.245977011494254,19.660919540229884,14.455172413793106,18.413793103448278,9.49425287356322,18.586206896551726,19.032183908045972,15.240147783251233,18.551724137931036,10.534482758620689,16.51724137931034,19.979064039408865,14.689655172413795,19.145320197044335,10.13793103448276,18.44827586206896,17.26354679802956,14.448275862068964,18.551724137931032,10.111494252873564,18.24137931034483,16.517241379310345,15.10344827586207,19.551724137931032,11.264778325123155,18.86590038314176,18.461047254150706,17.057881773399014,20.352873563218388,9.586206896551726,18.415070242656448,17.06896551724138,13.907635467980295,20.68965517241379,8.137931034482758,13.64655172413793,17.747536945812808,15.224137931034482,19.817733990147783,9.965517241379311,16.275862068965516,18.724137931034488,16.032019704433495,17.379310344827587,10.698275862068964,16.27586206896552,18.290804597701147
8,17.820689655172416,18.054761904761907,20.170114942528734,9.947126436781605,21.937931034482755,16.560919540229886,17.82528735632184,17.245977011494254,0.0,19.3,16.133333333333333,16.68735632183908,15.799999999999999,7.314942528735632,21.46666666666667,16.51666666666667,16.825287356321837,19.47619047619048,8.891954022988507,20.997619047619047,15.209195402298851,17.48095238095238,15.331034482758621,10.725925925925926,22.176190476190474,17.636781609195403,17.689655172413794,16.3,8.508045977011495,21.708045977011494,15.678160919540229,19.20229885057471,18.69761904761905,10.725925925925925,22.170370370370367,17.426190476190477,16.966666666666672,18.749425287356324,10.451851851851853,21.2551724137931,17.71190476190476,19.86436781609195,18.505747126436784,10.683333333333335,23.526190476190475,15.342857142857143,17.72380952380952,18.494252873563212,10.491954022988503,22.390804597701145,17.290476190476188,17.464367816091958,19.37857142857143,10.071264367816092,21.63333333333333
9,18.456321839080463,21.254761904761907,18.656321839080466,21.904597701149427,10.739080459770115,17.410344827586208,20.042528735632185,19.660919540229884,19.3,0.0,15.5,19.72758620689655,17.633333333333336,20.024137931034485,9.966666666666667,16.830952380952386,17.539080459770116,20.02380952380953,18.773563218390805,10.273809523809526,18.03103448275862,20.461904761904762,18.044827586206896,22.374074074074073,8.49047619047619,20.065517241379315,19.288505747126436,16.53333333333333,20.4632183908046,9.598850574712642,17.36666666666667,21.92528735632184,20.145238095238096,22.048148148148147,11.159259259259256,16.24047619047619,21.46666666666667,19.888505747126434,21.18148148148148,10.286206896551723,18.97380952380952,19.782758620689652,17.957471264367815,21.902380952380955,10.273809523809524,17.852380952380955,19.685714285714287,16.980459770114944,20.831034482758625,9.362068965517242,17.98571428571429,20.950574712643675,18.602380952380955,22.178160919540232,10.333333333333332
