,0,1,2,3,4
0,6.799999999999999,3.033333333333333,5.2942528735632175,5.859770114942528,8.819540229885055
1,7.333333333333332,5.999999999999999,3.8264367816091953,5.332183908045977,5.151724137931034
2,4.066666666666666,10.011494252873561,3.8666666666666667,6.018390804597701,6.266666666666667
3,4.199999999999999,9.133333333333331,11.433333333333334,7.299999999999999,3.84022988505747
4,4.199999999999999,4.250574712643678,8.93218390804598,11.486206896551723,4.166666666666666
5,10.233333333333334,6.482758620689655,5.2137931034482765,6.7172413793103445,4.066666666666666
6,5.4,5.766666666666667,4.133333333333333,7.174712643678159,12.871264367816092
7,3.726436781609195,3.4609195402298836,4.133333333333333,6.782758620689654,5.293103448275861
8,3.8666666666666663,3.942528735632183,6.531034482758621,9.633333333333333,8.7367816091954
9,3.1574712643678158,4.635632183908045,3.7333333333333316,4.197701149425287,4.7126436781609184
