,0,1,2,3,4
0,8.899999999999999,4.718390804597701,5.482758620689656,8.520689655172413,4.73448275862069
1,7.241379310344828,6.733333333333333,10.433333333333335,7.333333333333334,8.675862068965518
2,5.756321839080459,4.797701149425286,6.3999999999999995,8.624137931034479,10.837931034482759
3,12.022988505747128,5.766666666666666,4.719540229885057,4.979310344827584,8.543678160919539
4,4.156321839080459,5.8,6.760919540229884,6.358620689655171,11.694252873563219
5,5.433333333333334,3.9471264367816095,11.65977011494253,5.785714285714285,9.16551724137931
6,3.166666666666667,6.083908045977012,6.133333333333334,5.1,16.766666666666666
7,5.966666666666666,3.55287356321839,4.634482758620689,5.7666666666666675,6.1
8,5.527586206896551,5.433333333333333,4.101149425287356,8.433333333333334,5.119540229885059
9,16.635714285714283,4.8965517241379315,6.470114942528736,3.5045977011494247,10.966666666666665
