,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.8648137931034483,0.8700615763546798,0.8741534391534391,0.8380636604774536,0.8612864721485411,0.8726206896551725,0.8566811594202899,0.8730268199233716,0.8490053050397878,0.8385714285714285,0.8733990147783252,0.8497751322751322,0.861558109833972,0.8584827586206897,0.8445849297573436,0.87685960591133,0.8778974358974359,0.8572222222222222,0.8410113960113961,0.8371164021164021,0.8844137931034483,0.8826436781609195,0.8716312997347481,0.8563300492610837,0.8515024630541872,0.8699336870026525,0.8669708994708994,0.8546978021978022,0.8530769230769231,0.8327586206896551
1,0.8947407407407407,0.8802183908045977,0.8924137931034483,0.8841379310344828,0.871,0.9011576354679802,0.8735714285714286,0.8945952380952381,0.8779821200510856,0.8592857142857142,0.9008620689655172,0.8755384615384616,0.8789655172413793,0.8642183908045977,0.8555665024630542,0.9017471264367816,0.8873095238095238,0.9004679802955665,0.8709047619047618,0.8642142857142857,0.8975,0.8954047619047619,0.8944712643678161,0.863103448275862,0.8803333333333333,0.895,0.9044704433497537,0.8671428571428572,0.8675369458128079,0.8709629629629629
2,0.9048275862068965,0.8826819923371647,0.8816730523627075,0.8800510855683269,0.8534920634920635,0.896896551724138,0.8810714285714285,0.8847931034482759,0.8682142857142857,0.8506868131868132,0.900452380952381,0.893448275862069,0.8939591315453385,0.876551724137931,0.8702222222222222,0.9003448275862069,0.8780788177339902,0.8822167487684729,0.8789532019704434,0.8811007957559681,0.9129285714285714,0.8976756066411239,0.8866009852216749,0.8778694581280788,0.8720689655172413,0.910307881773399,0.8924137931034483,0.8842118226600986,0.8914,0.8833990147783252
3,0.8976259946949602,0.8795897435897436,0.8814074074074074,0.8816758241758242,0.8515197956577267,0.8984656084656084,0.8622222222222222,0.8914285714285715,0.8554945054945056,0.8471428571428572,0.886845466155811,0.8650132625994695,0.8787931034482759,0.8597347480106101,0.8670857142857142,0.8927463054187192,0.8793333333333333,0.8808620689655172,0.8635989010989011,0.8585411140583554,0.9003095238095238,0.8838888888888888,0.8888974358974359,0.8805491698595147,0.8488888888888889,0.9019334975369457,0.8853571428571428,0.8879802955665025,0.8784689655172413,0.860462962962963
4,0.8841379310344828,0.8906896551724138,0.8801428571428571,0.877816091954023,0.876095238095238,0.8849876847290641,0.8905911330049261,0.8763809523809524,0.8668965517241379,0.8758620689655172,0.8682183908045977,0.886896551724138,0.8854802955665024,0.8790370370370371,0.8643103448275862,0.8915714285714286,0.8986206896551724,0.8812183908045977,0.8798522167487685,0.8747509578544062,0.8907777777777778,0.8837931034482759,0.8883333333333333,0.893448275862069,0.87,0.8889310344827587,0.8910344827586207,0.895,0.8676904761904762,0.864
5,0.9014285714285715,0.8680689655172413,0.8924776500638569,0.8832493368700265,0.8645767195767196,0.8908355437665783,0.8863546798029557,0.8996666666666666,0.8832389162561577,0.8444444444444444,0.893068783068783,0.8888095238095238,0.8825000000000001,0.8558206896551724,0.857910052910053,0.9081697612732096,0.8681018518518518,0.8868567639257294,0.8645490716180371,0.875,0.8836538461538461,0.8784615384615385,0.896551724137931,0.8744047619047619,0.8792582417582417,0.9077832512315271,0.8770443349753695,0.8825000000000001,0.8670604395604395,0.8625
6,0.8770370370370371,0.8783724137931035,0.8833819628647215,0.8653333333333333,0.865,0.9000714285714285,0.859002849002849,0.8829365079365079,0.8743295019157088,0.8708173690932312,0.9003310344827586,0.867,0.8654857142857143,0.8617142857142857,0.8628703703703704,0.8950482758620689,0.8733333333333333,0.8813428571428571,0.8748148148148148,0.8663532763532764,0.8955571428571428,0.8635714285714285,0.8796825396825396,0.8712912087912088,0.8697802197802198,0.8941333333333333,0.8772089947089947,0.8852472527472528,0.8686068965517242,0.8582539682539683
7,0.8920689655172414,0.8755714285714286,0.8959482758620689,0.8807151979565773,0.8521428571428571,0.8930494505494505,0.8641571428571428,0.8828571428571429,0.8884975369458128,0.8646551724137931,0.8947509578544061,0.8837675606641124,0.8852216748768473,0.8717879948914431,0.8621538461538462,0.907088122605364,0.891445623342175,0.881884236453202,0.8688726790450928,0.8593103448275862,0.904973544973545,0.8937037037037037,0.8828333333333334,0.8840147783251231,0.85,0.8978647214854112,0.8679945054945055,0.879323116219668,0.8746998722860793,0.8654497354497355
8,0.8974712643678161,0.8824022988505746,0.896551724137931,0.8669731800766284,0.8789047619047619,0.9024137931034483,0.8706613756613757,0.8989761904761905,0.8724014778325123,0.8793103448275862,0.9050862068965517,0.8835714285714286,0.8944827586206896,0.8709285714285715,0.8758866995073892,0.9034871794871795,0.8741851851851852,0.8913888888888889,0.8778148148148148,0.8850123152709359,0.9027586206896552,0.8757816091954023,0.8850985221674876,0.8844827586206896,0.8775862068965518,0.9023809523809524,0.8947883597883598,0.8880049261083744,0.8727586206896552,0.8880459770114942
9,0.9016502463054187,0.8727841634738186,0.8875066312997347,0.8662592592592593,0.8688793103448276,0.8941310541310541,0.8922536945812808,0.8941871921182266,0.8735221674876847,0.8558518518518519,0.8982758620689655,0.8888333333333334,0.8836653895274585,0.8633374384236453,0.8551108374384236,0.894371921182266,0.8916133004926108,0.8840714285714286,0.8724137931034482,0.875,0.894080459770115,0.8933095238095238,0.8906666666666667,0.8656216931216931,0.882264367816092,0.8982758620689655,0.8872413793103449,0.8769950738916257,0.8648809523809524,0.8645
