,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.8924893248654094,0.8663804990090864,0.8978123902766548,0.8462048010076803,0.8542611987665462,0.9197209353607978,0.8796031258010584,0.8916042863428083,0.8287055562985987,0.8501042218377804,0.9007732668942108,0.8680144204411295,0.8769965639910061,0.831732084396321,0.844611090891416,0.8997549780252347,0.8759685056201647,0.8956185378192473,0.8667149415246364,0.8344185271077666,0.9072890851526528,0.8892302613732249,0.8759953579348391,0.8469231383012445,0.8509579978627461,0.8847216704440148,0.8866059266271078,0.9061703388170478,0.8478638144510733,0.8438570035944912,0.9115118852204889,0.8617672518620748,0.8986769126478793,0.8374609092621206,0.8400817749350621,0.8974697875751072,0.8971348468132307,0.8851320644567254,0.8362205623826351,0.8482547581949924,0.9095408725817697,0.8564181028701466,0.9003524366208017,0.8557683508013101,0.8566288665306815,0.9023698280107234,0.8652074766107695,0.8963658770524883,0.842078950386396,0.8460862636621226
1,0.9250437932107078,0.8743437873960829,0.8952638907667395,0.8690762575612118,0.8543739031795182,0.9038058967832914,0.8866264500817693,0.8906415318577127,0.8752008732327125,0.8376372462849118,0.912594949722452,0.9092100540738389,0.9181160096096026,0.839130387881456,0.8357226347066641,0.9218915559236243,0.909620959697236,0.8933279933439047,0.8538263632152671,0.8039096199167595,0.914463661184566,0.8932677607326817,0.893472999734684,0.8539492325176185,0.7957701749080112,0.9169029528428082,0.8823233612505496,0.8938613857866903,0.8424622293386437,0.846629056705728,0.9138821620354081,0.8868110757904545,0.895355360946165,0.8385586704302275,0.825845371056705,0.9357168585625162,0.8949624033130812,0.8887211510477002,0.8317548972954741,0.8279579154635548,0.9105477080349474,0.8982400845414273,0.8913898634253786,0.8572563765915029,0.8271433448064689,0.9134761451977714,0.8814938821182909,0.9131918503076607,0.8708176226291299,0.8613291276396925
2,0.9176219678119091,0.887938498167812,0.8579718466840419,0.8547336199765849,0.8336637848990361,0.90131866388946,0.8783363480681248,0.8630218708602683,0.874406685272498,0.837630496661049,0.934937097870531,0.8811123806515831,0.8559273126893066,0.8514845351365719,0.8051984923590755,0.9257465143671519,0.8925013550990978,0.8743538083660086,0.8857411184117956,0.7927024480370722,0.917742745770532,0.8805917337175337,0.8735109291208428,0.8548872061325733,0.8535422673383329,0.9298263564324928,0.9036852860393224,0.8842122567280076,0.8428255424606039,0.8281659839176736,0.9368733141324622,0.8934060634900751,0.8703474265430814,0.8724278719379605,0.8078677009490496,0.9111884044975788,0.8910157678408303,0.8355957927437137,0.8665712568310846,0.84557897574111,0.9364205614348947,0.8840954597150816,0.8748508976886029,0.8858903459391589,0.8265590386121736,0.9360169186036058,0.9128426960874692,0.8537940511912889,0.8769059512202796,0.802091133934837
3,0.9295035626981065,0.8493134233148616,0.8689786405140133,0.8589571258891397,0.8552626863544808,0.913118409191834,0.8597429736732394,0.8771337723813507,0.8386927675087784,0.8215583519104436,0.931333475986831,0.8923386937779128,0.8869218873795051,0.863882855127704,0.8337798469183781,0.921338721716026,0.8385598596352523,0.8974925768922999,0.8677225207514905,0.8254753991084482,0.9040271905287061,0.8584090204153683,0.8778717747558303,0.8370948868383123,0.8558084195813712,0.9119969921550356,0.8546503756948972,0.8696470523520854,0.8692500504022466,0.8227589317172125,0.9126705345477268,0.8520211760376566,0.8808074778729976,0.8885130647026085,0.8576162118970464,0.9232479736105251,0.8607100578006999,0.8788849822185396,0.8528628734974049,0.843833766476714,0.9318176141989298,0.8585209883477336,0.8957874475296839,0.8551628779083579,0.8255370520816635,0.9081761519418783,0.8262846702105475,0.8612205921140302,0.8550310489279855,0.8505030273521598
4,0.8807366517018839,0.8892657182854857,0.8764433608489737,0.8616250231957473,0.8689600610900459,0.9232754139661952,0.8878442620441768,0.8679871734499548,0.840913292834723,0.8585820017103332,0.8986860333083604,0.8842126046227372,0.8916767555496853,0.8688206789237155,0.8405666506913956,0.907154912442078,0.8828550850101622,0.8843038136675573,0.8729602752542692,0.853347351695863,0.9040275951231903,0.8919941117392277,0.896119551974906,0.8808967905420587,0.8613177588504969,0.9192013619945301,0.8831013089613778,0.8642056585013537,0.8373351732121194,0.8711164718028498,0.8704188562901349,0.8476103324468772,0.8868161530758174,0.8676423767915479,0.8687316268243431,0.8885736343231335,0.8874603895800092,0.8914462702361403,0.8561310419891824,0.8456654919069427,0.8797743774509386,0.8960559245560543,0.8992206597062163,0.8419375351981991,0.8474907499470429,0.9170440529416878,0.8563886744319943,0.8848408453687839,0.859195110254259,0.8727254632432406
5,0.9018059865323802,0.8436138048550277,0.902600982839212,0.8636473259996357,0.8442832949129601,0.9134008435364483,0.8793339206151863,0.8930462741659576,0.8490567309649469,0.8183391092452598,0.9045031325662495,0.8754185654960842,0.8844898486138764,0.8430308552983201,0.8296851747429372,0.88962740129485,0.853071025429267,0.8831115653379309,0.8494125435719281,0.8299862278743704,0.9223397760002582,0.8692086962663068,0.8970148388827406,0.8461892396502686,0.8032600198386125,0.925545967600652,0.8747129444116909,0.8756228393097988,0.8275956833075672,0.8596782912619373,0.9247405989745965,0.8813568949534524,0.8905500057108371,0.8582953038666379,0.8505076560159015,0.916784339558559,0.8580711400819055,0.9009433984697512,0.8704446824021119,0.8238334482955632,0.9162008224381311,0.8594265065761202,0.9021407352769449,0.8636196704460419,0.820781236001385,0.9376539657931805,0.8539836708334498,0.9044184803524259,0.8554015888524077,0.8249414686978657
6,0.8878248021690555,0.8494809706668157,0.8874292237768688,0.8150245281037111,0.8488872795197782,0.863845880273281,0.8477231533441628,0.8618422571648948,0.8540017024482801,0.8602767650077375,0.8874264793944472,0.842770229024871,0.8524300018066103,0.8362890989296414,0.8643417070856455,0.8776032864957322,0.8565389193068996,0.8692902216010328,0.8574806980994502,0.8437998520772108,0.8884985948936661,0.8347196056583479,0.8779499038007522,0.8624588139955209,0.8703836238007816,0.8951179303229769,0.8508779216484269,0.8604818257220853,0.8303123249619607,0.8530869292897484,0.8759667768138374,0.8585178724423643,0.8791618814089401,0.8578641091633111,0.8139619615515685,0.909447666206644,0.8533203228179733,0.8900532748454204,0.866304388415999,0.8439927938927635,0.8923484518338686,0.8553736112911627,0.8687625140084825,0.8345508069772175,0.8141798386876767,0.8869352129674548,0.8200825975910928,0.8357641782557368,0.8255046090527461,0.8553283662748585
7,0.9160576880606702,0.8628177791106879,0.8999399905259944,0.8745387555506292,0.8157144517766837,0.9075514636559789,0.8796226590701703,0.8812836156143341,0.8631568591819125,0.8422544704276551,0.8973360978733351,0.8531727732007242,0.8717786705764907,0.8632914165632436,0.8054804867897722,0.908612048075867,0.8596488018482901,0.8975805266206872,0.8680271845879914,0.7982290893722289,0.8971219303738565,0.8758839306942042,0.9010917584662664,0.8757435770296611,0.7866108056759471,0.9051070767944516,0.8684400082589624,0.8921332470387343,0.8699064832904659,0.7913459483604488,0.8903064433816833,0.8741775494854389,0.8634303162794152,0.8268572565386343,0.8065716192419001,0.9129243261301502,0.8756935258906654,0.8946802542565498,0.8458169380427684,0.8225902366403665,0.8943887968157448,0.8711625631338299,0.8834490985687039,0.8952266585643456,0.7966696719192751,0.9125249432158347,0.850810347778427,0.8646527280877089,0.8599331743018239,0.8321184396912663
8,0.9200633026403734,0.8418933789728013,0.9146173773654034,0.8274696837299249,0.8430539040363955,0.934587153942238,0.8617531351642183,0.896245520925308,0.8470516935962235,0.8447359296179416,0.9303570088120795,0.8541422755086655,0.9143353072091455,0.8486063311850395,0.822713823761175,0.9176667204507762,0.8178342440100872,0.9167383472793895,0.8464672110752695,0.8342526705246188,0.8936001145038291,0.8619665915277701,0.8928840332789194,0.8702874176672709,0.8100324714839886,0.9267064193643069,0.8472369740060166,0.8905647428074405,0.851594921331514,0.8398462096762926,0.924699283600551,0.8637403733334471,0.87599717433197,0.857798745245851,0.8216314817727277,0.9178421234658456,0.8538342039091859,0.8927216598035345,0.8301185514563469,0.844449250725884,0.9095549998011959,0.8587217289620979,0.9040694661189638,0.855841962505226,0.8360242912467238,0.887421670552749,0.8469820589283553,0.9084399640391851,0.8471214226482396,0.8497021114598953
9,0.8819712979227331,0.8904382863142086,0.8829435664255362,0.8310773275286448,0.820657944748293,0.894872455029754,0.9001202180867622,0.8800327560628338,0.8575228588640919,0.824788811169986,0.8962781559275416,0.8724678633733031,0.8814920120932807,0.836361467493676,0.835215060751839,0.8720597224450604,0.870654190259107,0.8945496198289666,0.8148229121103008,0.7966391532995146,0.8928773169268689,0.9017665035472165,0.8724360251856593,0.841810116067182,0.8218507336367742,0.9051587678321672,0.8769700326831823,0.8684567159676218,0.8059013331131294,0.8251934848985386,0.8973418900083352,0.873481443856837,0.8797860815824462,0.8386353189247694,0.8118941919151407,0.9089316610316263,0.8987440653286085,0.9029772795944467,0.8296872422445318,0.8099362269200377,0.9072405930281715,0.8829573482706159,0.8850128063192273,0.8434697367833228,0.8377192877208195,0.8820699705678198,0.884842209031496,0.8855531443528395,0.8507618448198341,0.8223925833049017
