,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,11.299999999999997,11.620689655172413,11.403940886699507,14.777093596059114,12.804187192118226,11.98029556650246,12.241379310344826,10.639162561576354,14.370370370370372,13.61945812807882,12.58128078817734,12.371428571428574,11.828817733990148,13.101149425287357,13.344827586206897
1,10.586206896551724,10.792857142857141,11.279556650246306,13.809523809523807,13.486453201970445,11.05874840357599,12.982758620689655,10.518518518518519,12.655172413793101,12.586206896551724,9.888888888888888,11.142857142857144,11.997445721583654,13.437037037037037,12.963054187192117
2,9.833743842364532,11.54679802955665,13.28021978021978,13.285714285714285,15.573426573426572,9.887611749680715,13.044334975369459,12.091511936339524,12.528325123152708,14.323275862068968,9.642857142857142,10.69704433497537,13.404761904761903,12.514285714285712,14.708333333333332
3,10.011936339522546,12.216180371352783,13.10714285714286,13.865185185185187,13.214854111405835,10.9029374201788,13.785440613026822,10.490421455938698,13.394409937888197,14.261538461538462,9.789124668435012,13.289408866995073,12.814323607427054,14.577380952380953,13.243842364532023
4,9.271428571428572,11.387179487179486,12.123626373626376,12.291208791208792,12.439655172413792,10.27037037037037,12.734355044699871,12.571428571428573,13.323607427055702,11.40485312899106,10.403940886699509,12.07142857142857,11.689655172413792,12.176190476190476,11.743842364532021
5,11.185185185185185,12.567460317460316,10.956043956043958,13.099753694581281,13.858374384236454,11.102216748768473,12.85714285714286,11.592838196286474,12.3,13.913105413105413,10.520935960591135,13.437888198757763,11.039591315453382,11.06896551724138,13.214285714285714
6,11.948412698412698,13.417989417989418,12.75,12.5014245014245,13.36604774535809,11.248677248677247,15.071428571428571,11.998518518518518,13.446949602122016,13.583652618135376,10.214285714285714,12.037037037037038,11.744708994708994,14.329501915708814,13.438058748403577
7,11.415172413793103,12.398809523809524,11.31084656084656,12.058571428571428,13.785714285714285,11.643874643874643,12.904761904761903,10.6631299734748,13.172619047619047,14.13793103448276,9.85925925925926,12.142857142857142,12.292464878671776,12.662835249042145,14.255494505494507
8,9.610079575596819,13.347826086956522,11.697777777777778,13.428571428571429,13.770114942528735,10.772167487684731,12.739010989010987,11.320197044334975,12.164750957854407,14.653846153846153,9.059259259259258,13.392857142857144,11.097701149425287,14.607142857142858,12.712201591511935
9,11.529100529100532,11.496021220159154,10.928571428571429,14.486772486772486,14.749999999999998,10.99259259259259,11.557029177718832,11.75,12.919999999999998,13.112732095490713,11.749999999999998,11.161803713527853,11.06896551724138,13.142857142857142,12.793103448275863
