,0,1,2,3,4
0,0.9163333333333333,0.9023333333333333,0.9093333333333333,0.9043333333333333,0.8323218390804598
1,0.826,0.9233333333333333,0.9056666666666666,0.9403333333333334,0.9056666666666666
2,0.9353333333333333,0.9339999999999999,0.9516666666666667,0.917,0.9333333333333333
3,0.9543333333333334,0.933,0.8624942528735632,0.9466666666666667,0.903
4,0.811,0.945,0.9403333333333334,0.9503333333333334,0.9136666666666666
5,0.9568275862068966,0.953,0.831,0.9463333333333334,0.9223333333333333
6,0.9353333333333333,0.855,0.9333333333333333,0.957,0.9430000000000001
7,0.882,0.9416666666666667,0.9193333333333333,0.9433333333333334,0.9436666666666667
8,0.95,0.954,0.956,0.872,0.945
9,0.9546666666666667,0.9636666666666667,0.9663333333333334,0.9673333333333334,0.9299885057471264
