,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,29.43750000000174,31.937500000001894,38.12500000000132,38.00000000000155,41.31250000000158,45.125000000001954,48.18750000000135,46.187500000002736,57.37500000000199,54.437500000003226,53.06250000000314,63.06250000000374,55.25000000000327,61.125000000003624,64.31250000000193,67.75000000000219,61.68750000000365,69.06250000000409,79.56250000000229
1,0.0,28.750000000001705,36.62500000000217,35.500000000001414,41.875000000001734,44.37500000000136,47.875000000001926,50.81250000000195,46.81250000000277,53.62500000000194,57.12500000000192,55.62500000000329,58.93750000000349,53.43750000000317,60.750000000003595,62.125000000002316,61.312500000003624,69.56250000000412,66.50000000000232,70.68750000000233
2,0.0,25.812500000001528,33.750000000002,34.8125,37.1250000000012,42.75000000000168,46.0000000000022,49.31250000000223,44.62500000000264,45.312500000002686,50.37500000000298,63.18750000000374,63.06250000000222,61.06250000000362,61.43750000000364,65.25000000000219,65.9375000000039,62.18750000000369,64.31250000000223,72.06250000000244
3,0.0,29.43750000000174,31.56250000000187,34.125,39.50000000000102,47.25000000000169,44.7500000000016,48.9375000000018,47.875000000002835,51.93750000000308,51.81250000000306,59.500000000003524,63.25000000000212,68.56250000000406,58.25000000000345,69.81250000000198,61.56250000000216,68.12500000000404,71.2500000000042,76.81250000000222
4,0.0,28.062500000001663,34.06250000000201,30.375,41.625000000001265,43.187500000001336,48.62500000000142,46.56250000000198,46.93750000000278,50.937500000001336,51.37500000000304,55.000000000001776,58.56250000000206,58.50000000000346,61.43750000000364,68.18750000000206,60.31250000000213,62.4375000000037,64.25000000000227,80.4375000000023
5,0.0,28.750000000001705,32.93750000000195,30.375,37.312500000001634,44.18750000000151,42.000000000001506,47.50000000000145,45.68750000000271,53.25000000000176,55.37500000000328,56.93750000000222,60.3125000000021,61.06250000000362,62.500000000003695,60.250000000003574,66.12500000000209,63.62500000000226,64.68750000000384,70.68750000000233
6,0.0,25.812500000001528,34.31250000000203,39.25,39.687500000001606,40.18750000000193,44.81250000000168,46.12500000000205,46.43750000000275,50.250000000001805,50.312500000001805,60.62500000000185,62.06250000000182,63.00000000000373,59.500000000003524,66.25000000000392,65.62500000000223,64.00000000000232,65.5625000000039,72.06250000000244
7,0.0,28.312500000001677,35.12500000000158,31.75,39.81250000000128,43.25000000000186,49.81250000000193,48.62500000000166,45.687500000001805,49.43750000000167,51.812500000001734,61.437500000002004,59.125000000002025,63.06250000000373,60.06250000000355,64.43750000000381,63.06250000000213,67.31250000000206,70.43750000000416,76.81250000000222
8,0.0,28.687500000001204,31.500000000001613,34.5,38.87500000000108,38.12500000000169,45.687500000001705,47.43750000000148,48.687500000001506,56.25000000000148,49.75000000000178,58.62500000000179,61.06250000000177,59.37500000000351,61.562500000003645,66.87500000000396,65.18750000000387,64.31250000000233,64.06250000000217,79.56250000000229
9,0.0,28.062500000001663,36.12500000000174,33.75,37.437500000001734,39.18750000000094,44.06250000000211,47.18750000000159,48.00000000000284,47.2500000000028,57.6875000000015,59.81250000000206,61.500000000002075,54.75000000000216,60.750000000003595,64.62500000000384,60.375000000003574,68.18750000000213,64.68750000000384,80.4375000000023
