,0,1,2,3,4
0,0.8347454844006568,0.8223051948051948,0.8450961538461539,0.8535632183908046,0.8231818181818182
1,0.8993103448275862,0.8695767195767196,0.8721428571428571,0.8607758620689655,0.8492733990147783
2,0.8832142857142857,0.8776648351648352,0.8666009852216748,0.8696428571428572,0.8708374384236452
3,0.8858488063660477,0.8670291777188328,0.8828571428571429,0.8698275862068965,0.8577655172413793
4,0.8737420178799489,0.8781962864721485,0.8812988505747127,0.8592857142857142,0.8678505747126437
5,0.8961538461538462,0.8830142857142858,0.876637037037037,0.8620879120879121,0.8513282247765006
6,0.886551724137931,0.8733333333333333,0.8679945054945055,0.8657,0.850055172413793
7,0.8876984126984128,0.8692592592592593,0.8841625615763546,0.8782886334610472,0.8508201058201058
8,0.8991009852216749,0.8741502463054187,0.8902093596059113,0.8720073891625616,0.8782142857142857
9,0.8891534391534391,0.884920424403183,0.8770197044334975,0.8721428571428571,0.8731904761904762
