,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,11.359770114942531,13.071428571428571,11.793103448275865,14.023448275862068,13.584656084656082,11.889162561576352,12.736909323116219,13.022857142857141,13.269704433497537,13.530219780219781,11.551724137931037,12.026190476190477,10.711822660098523,13.347619047619048,12.852380952380953,10.616995073891625,12.96551724137931,11.824933687002652,14.037037037037035,13.275862068965518
1,11.175066312997348,11.137931034482758,9.862068965517242,13.194581280788178,13.954022988505745,10.26970443349754,13.075123152709356,11.117496807151978,13.444444444444441,13.13793103448276,10.62142857142857,12.119540229885056,11.155172413793103,12.89655172413793,13.201149425287356,11.571428571428571,11.857142857142858,12.474712643678162,12.862068965517242,13.126436781609195
2,10.3448275862069,11.831417624521071,11.906593406593405,13.552197802197803,13.400530503978779,9.540000000000003,10.896551724137932,13.041208791208792,13.54661558109834,13.28846153846154,10.38423645320197,11.166666666666668,13.275714285714287,13.275862068965518,14.811965811965813,9.884615384615381,11.714285714285715,11.936296296296295,13.586206896551724,14.727011494252872
3,8.817733990147785,12.465608465608463,10.447619047619046,13.538461538461538,11.89039408866995,10.434065934065934,13.225925925925925,11.236263736263734,13.072751322751325,13.671087533156497,10.373015873015872,12.620689655172415,11.103448275862068,14.148148148148147,14.357142857142858,10.307407407407407,12.062807881773399,12.867724867724865,14.964285714285714,12.284615384615387
4,10.958994708994709,12.249042145593869,11.17793103448276,11.127713920817369,13.85714285714286,11.324175824175825,11.254150702426564,13.02142857142857,14.392592592592596,13.07142857142857,11.315934065934067,11.126190476190475,10.793103448275863,14.115384615384617,12.466155810983398,10.999999999999998,11.632183908045977,12.035714285714285,13.677777777777777,10.757294429708221
5,9.209359605911331,13.894285714285713,10.895320197044336,13.777777777777775,12.111111111111112,10.229885057471265,12.511396011396014,11.504827586206897,13.918719211822662,13.045566502463053,9.750000000000002,13.468571428571426,11.167108753315649,12.025862068965514,13.774630541871922,9.435897435897434,12.74074074074074,12.788359788359788,12.682266009852219,13.628571428571428
6,10.697089947089946,12.735449735449734,10.574270557029177,12.848901098901099,12.894179894179894,11.357142857142858,12.72252747252747,12.689458689458688,13.13793103448276,13.44047619047619,11.409340659340659,12.99616858237548,12.842857142857142,14.618037135278518,13.765873015873016,11.489389920424403,13.96551724137931,13.335403726708076,14.178571428571427,12.853128991060025
7,10.447826086956521,11.834482758620691,11.395225464190979,13.37912087912088,14.35714285714286,10.224867724867726,13.107142857142858,12.629629629629628,12.305236270753513,13.70822281167109,9.793103448275861,13.604497354497353,10.482758620689655,13.137931034482758,13.966666666666669,10.461640211640212,13.038461538461538,12.746666666666668,12.38546798029557,14.782967032967035
8,9.962857142857143,12.633597883597883,12.004137931034482,12.857142857142858,13.21851851851852,9.283819628647215,13.976551724137932,11.128275862068968,13.296296296296294,12.793333333333331,9.788461538461538,12.198275862068964,11.970443349753694,13.257982120051086,12.014814814814816,10.035714285714286,13.113300492610836,11.85989010989011,11.985411140583555,12.220389805097449
9,9.57037037037037,12.464285714285715,12.655172413793103,14.928571428571429,14.19458128078818,11.873626373626372,10.895274584929757,10.738726790450928,14.760683760683762,13.31084656084656,10.935897435897434,12.091269841269838,11.048275862068968,13.569604086845464,13.439335887611753,12.089285714285715,12.611111111111112,13.11945812807882,13.58492975734355,13.414835164835164
