,0,1,2,3,4
0,0.9214880952380953,0.931064467766117,0.9091402116402116,0.9232142857142858,0.8932
1,0.9353571428571429,0.9497828863346105,0.9194763729246488,0.9407881773399015,0.928743842364532
2,0.9316091954022989,0.9124137931034483,0.9117241379310345,0.942043422733078,0.9328850574712644
3,0.8482528735632184,0.9395,0.8989047619047619,0.9395632183908046,0.8751904761904762
4,0.9416091954022988,0.833655172413793,0.8333333333333334,0.8673333333333333,0.8806091954022989
5,0.8399540229885057,0.7998758620689655,0.8543333333333334,0.864,0.8351264367816091
6,0.8936666666666666,0.8306666666666667,0.9243333333333333,0.8268735632183908,0.867
7,0.8253333333333333,0.9443333333333334,0.8961264367816092,0.8673333333333333,0.8073333333333333
8,0.9363333333333334,0.8029999999999999,0.8993333333333333,0.8133333333333334,0.7995977011494253
9,0.9603333333333334,0.938,0.9183333333333333,0.897,0.876
