,0,1,2,3,4
0,11.460591133004929,13.107142857142856,11.88177339901478,14.14285714285714,11.933333333333332
1,10.714285714285714,11.306650246305418,11.097290640394087,12.361904761904762,13.620689655172415
2,10.24137931034483,12.460591133004927,11.937888198757763,13.268472906403941,16.75845410628019
3,9.17241379310345,12.630906768837804,12.025641025641026,13.987179487179489,13.025132275132275
4,10.33205619412516,11.620879120879119,10.841666666666667,12.588624338624335,11.73399014778325
5,11.041428571428568,13.083333333333332,11.013262599469499,14.839285714285715,14.189655172413794
6,12.446428571428571,11.47142857142857,11.381868131868133,12.739259259259256,12.16256157635468
7,10.118620689655174,11.725714285714282,11.944285714285716,12.186813186813186,13.006613756613755
8,9.16,13.393518518518517,10.703703703703702,12.442307692307692,12.26923076923077
9,10.991758241758241,11.254629629629628,11.16208791208791,13.973333333333331,14.597826086956522
