,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,49.16666666666667,48.58333333333333,58.25000000000014,60.00000000000027,56.708333333333115,55.208333333332064,56.74999999999951,57.624999999999275,58.5833333333332,50.25,48.833333333333336,47.16666666666667,49.91666666666667,56.9999999999999,57.12500000000064,51.41666666666667,50.20833333333333,53.95833333333333,53.583333333332675
1,0.0,53.583333333332504,48.875,53.833333333332895,52.04166666666658,55.20833333333373,58.958333333333016,53.25000000000057,60.83333333333292,51.41666666666635,54.20833333333333,49.29166666666667,51.291666666666664,50.333333333333336,55.87499999999975,50.583333333333336,49.833333333333336,55.16666666666546,59.9999999999998,54.16666666666622
2,0.0,51.45833333333303,47.66666666666667,52.125000000000014,55.0833333333337,56.37500000000014,60.20833333333363,51.083333333333336,47.95833333333333,51.999999999999055,54.916666666666266,51.958333333333336,52.416666666666664,50.75,56.000000000000114,52.958333333333336,51.125,55.124999999998494,53.66666666666574,52.54166666666641
3,0.0,50.91666666666618,48.91666666666667,51.416666666663616,52.2916666666659,57.958333333333556,58.37500000000005,54.41666666666667,48.45833333333333,57.70833333333226,55.333333333331986,53.29166666666667,53.75,50.541666666666664,56.95833333333371,51.70833333333333,52.0,52.58333333333291,53.95833333333225,53.62499999999955
4,0.0,53.45833333333333,49.125,47.95833333333049,56.95833333333218,52.29166666666575,54.70833333333231,54.99999999999946,49.125,57.666666666666046,57.25000000000024,54.54166666666667,55.29166666666667,50.75,54.29166666666667,55.124999999999204,51.75,53.08333333333327,52.99999999999947,56.91666666666636
5,0.0,49.04166666666667,50.91666666666667,47.95833333333049,57.95833333333361,53.16666666666596,52.12499999999958,54.249999999999815,51.04166666666667,57.750000000000014,60.24999999999964,53.66666666666667,54.08333333333333,51.75,51.625,55.37499999999925,50.75,56.74999999999897,54.79166666666637,54.16666666666622
6,0.0,51.91666666666667,50.583333333333336,48.04166666666382,53.5833333333335,56.499999999998536,56.249999999999375,57.0833333333333,50.666666666666416,55.33333333333312,46.583333333333336,52.7916666666661,55.79166666666609,52.5,51.95833333333225,56.99999999999852,54.16666666666667,56.74999999999888,55.29166666666697,52.54166666666641
7,0.0,51.91666666666667,53.83333333333263,49.458333333330415,55.16666666666643,55.54166666666584,51.291666666665975,56.458333333333314,52.458333333332995,46.25,46.583333333333336,55.45833333333269,52.12499999999997,55.29166666666667,57.95833333333191,58.29166666666551,50.875,56.45833333333252,50.45833333333333,53.62499999999955
8,0.0,51.20833333333319,49.99999999999986,50.0416666666637,57.666666666666416,56.58333333333273,55.791666666666174,55.95833333333364,53.374999999999815,50.04166666666667,50.25,54.7916666666663,57.958333333332654,51.91666666666667,55.999999999999154,53.08333333333296,52.20833333333333,55.70833333333296,57.833333333333414,53.583333333332675
9,0.0,49.16666666666667,56.6666666666668,52.29166666666357,53.666666666666224,55.04166666666626,60.7083333333334,57.04166666666609,55.374999999999815,51.208333333333336,49.29166666666667,56.79166666666657,52.416666666666906,55.04166666666667,56.66666666666573,56.45833333333364,50.25,55.04166666666654,49.541666666666664,56.91666666666636
10,0.0,48.87499999999999,46.08333333333333,53.833333333332895,55.83333333333285,52.791666666666764,57.79166666666616,51.083333333333336,57.0833333333337,50.54166666666667,51.458333333333336,59.08333333333354,60.41666666666648,52.54166666666667,57.41666666666589,58.04166666666666,53.625,51.25,49.875,
11,0.0,50.04166666666626,51.0,52.125000000000014,54.08333333333269,53.95833333333293,58.04166666666697,49.1666666666663,57.583333333332845,51.666666666666664,53.33333333333376,58.20833333333352,58.16666666666668,52.29166666666667,58.66666666666578,51.208333333333336,52.58333333333333,54.166666666666664,57.333333333333826,
12,0.0,56.2916666666667,48.20833333333333,51.416666666663616,55.833333333333265,57.91666666666643,53.958333333333435,55.00000000000041,59.79166666666656,51.541666666665634,55.999999999999766,58.000000000000014,58.91666666666612,53.708333333333336,50.333333333333336,52.875,54.166666666665165,53.70833333333333,53.208333333333336,
13,0.0,49.04166666666667,49.87499999999999,52.2499999999969,57.16666666666708,56.45833333333326,57.333333333333414,54.41666666666667,47.95833333333333,54.54166666666525,57.791666666666586,58.29166666666664,58.25000000000014,51.916666666666664,51.666666666666664,50.125,54.20833333333209,52.958333333333336,57.83333333333339,
14,0.0,48.87499999999999,53.125,52.29166666666357,52.62499999999959,54.91666666666626,55.000000000000185,52.708333333333655,50.75,54.041666666665925,50.25,58.7499999999997,59.87499999999951,55.041666666666664,50.375,53.833333333333336,56.29166666666457,54.20833333333282,49.79166666666667,
15,0.0,53.45833333333333,50.7916666666656,48.12499999999715,57.250000000000526,55.916666666666444,55.874999999999446,55.45833333333283,52.25,57.70833333333286,50.25,58.79166666666657,58.50000000000054,51.875,49.16666666666667,54.75,52.29166666666606,56.54166666666609,54.66666666666724,
16,0.0,51.45833333333303,52.79166666666502,58.25000000000014,53.583333333332945,55.625000000000256,54.74999999999954,53.79166666666657,52.33333333333333,55.666666666666416,48.95833333333333,48.833333333333336,58.00000000000009,54.249999999999744,50.66666666666667,59.20833333333285,55.74999999999899,55.54166666666609,51.375,
17,0.0,53.583333333332504,50.083333333332504,48.04166666666382,55.208333333333364,56.79166666666603,56.249999999999005,53.249999999999815,53.708333333333336,57.124999999999595,51.5,47.708333333333336,55.708333333332945,53.62500000000016,51.08333333333334,58.41666666666595,56.749999999998565,57.458333333333435,58.00000000000024,
18,0.0,51.20833333333319,55.04166666666619,48.12499999999715,54.75000000000003,52.125000000000426,54.33333333333303,50.58333333333357,53.624999999999275,57.37499999999907,53.041666666666664,52.08333333333216,57.79166666666686,55.54166666666666,52.5,61.79166666666627,56.749999999998835,60.08333333333317,53.0,
