,0,1,2,3,4
0,0.8893103448275862,0.8749074074074075,0.8904926108374385,0.8546428571428571,0.8530026455026455
1,0.8885714285714286,0.8801847290640394,0.8832142857142857,0.8640740740740741,0.8727586206896552
2,0.904051724137931,0.885,0.8809428571428571,0.8785052910052911,0.8490934065934066
3,0.8971111111111111,0.8683004926108374,0.8900738916256158,0.8703000000000001,0.8745812807881773
4,0.8842857142857142,0.8711111111111112,0.8967816091954023,0.8732142857142857,0.8722486772486773
5,0.8924261083743843,0.8751851851851852,0.8802955665024631,0.8712962962962962,0.8691586206896552
6,0.8925,0.865576923076923,0.8764428571428571,0.8575714285714285,0.8765079365079365
7,0.9034332833583208,0.8739724137931034,0.8818518518518519,0.8821674876847291,0.8721428571428571
8,0.8964285714285715,0.8728571428571429,0.8827984084880637,0.8712592592592593,0.8595925925925926
9,0.8917857142857143,0.8976392572944297,0.8836143039591315,0.8778571428571429,0.8752618135376756
