,0,1,2,3,4
0,0.932,0.9696666666666667,0.9470574712643678,0.9414022988505747,0.9118045977011494
1,0.9266666666666666,0.9400000000000001,0.961735632183908,0.9466781609195403,0.9484827586206896
2,0.9593333333333334,0.8998850574712643,0.9613333333333334,0.939816091954023,0.9373333333333334
3,0.958,0.9086666666666667,0.8856666666666666,0.927,0.9615977011494253
4,0.958,0.9574942528735633,0.9106781609195402,0.8851379310344828,0.9583333333333334
5,0.8976666666666666,0.9351724137931035,0.9478620689655173,0.9328275862068965,0.9593333333333334
6,0.946,0.9423333333333334,0.9586666666666667,0.9282528735632184,0.8712873563218391
7,0.962735632183908,0.9653908045977012,0.9586666666666667,0.9321724137931034,0.9470689655172414
8,0.9613333333333334,0.9605747126436782,0.9346896551724138,0.9036666666666666,0.912632183908046
9,0.9684252873563218,0.9536436781609196,0.9626666666666667,0.9580229885057472,0.9528735632183908
