,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.887,0.8837931034482759,0.885960591133005,0.8522290640394089,0.8719581280788178,0.8801970443349754,0.8775862068965518,0.8936083743842365,0.8562962962962963,0.8638054187192118,0.8741871921182266,0.8762857142857142,0.8817118226600985,0.8689885057471265,0.866551724137931
1,0.8941379310344828,0.8920714285714286,0.887204433497537,0.861904761904762,0.8651354679802956,0.8894125159642401,0.8701724137931035,0.8948148148148148,0.873448275862069,0.8741379310344828,0.9011111111111111,0.8885714285714286,0.8800255427841635,0.8656296296296296,0.8703694581280789
2,0.9016625615763547,0.8845320197044335,0.8671978021978022,0.8671428571428572,0.8442657342657343,0.9011238825031929,0.8695566502463055,0.8790848806366047,0.8747167487684729,0.8567672413793104,0.9035714285714286,0.8930295566502463,0.865952380952381,0.8748571428571429,0.8529166666666667
3,0.8998806366047746,0.8778381962864722,0.8689285714285714,0.8613481481481482,0.8678514588859416,0.890970625798212,0.8621455938697318,0.895095785440613,0.866055900621118,0.8573846153846154,0.9021087533156499,0.8671059113300492,0.8718567639257294,0.8542261904761905,0.8675615763546798
4,0.9072857142857143,0.8861282051282051,0.8787637362637363,0.877087912087912,0.8756034482758621,0.8972962962962963,0.8726564495530013,0.8742857142857143,0.8667639257294429,0.8859514687100893,0.8959605911330049,0.8792857142857143,0.8831034482758621,0.8782380952380953,0.8825615763546798
5,0.8881481481481481,0.8743253968253968,0.8904395604395604,0.8690024630541872,0.8614162561576355,0.8889778325123152,0.8714285714285714,0.8840716180371353,0.877,0.8608689458689459,0.8947906403940886,0.8656211180124224,0.8896040868454662,0.8893103448275862,0.8678571428571429
6,0.8805158730158731,0.8658201058201058,0.8725,0.874985754985755,0.8663395225464191,0.8875132275132276,0.8492857142857143,0.8800148148148148,0.8655305039787798,0.8641634738186462,0.8978571428571429,0.8796296296296297,0.88255291005291,0.8567049808429119,0.8656194125159642
7,0.8858482758620689,0.8760119047619048,0.8868915343915345,0.8794142857142857,0.8621428571428571,0.8835612535612536,0.8709523809523809,0.893368700265252,0.8682738095238095,0.8586206896551725,0.9014074074074074,0.8785714285714286,0.8770753512132823,0.8733716475095785,0.857445054945055
8,0.9038992042440318,0.8665217391304347,0.8830222222222222,0.8657142857142857,0.8622988505747127,0.8922783251231527,0.8726098901098901,0.8867980295566502,0.8783524904214559,0.8534615384615385,0.9094074074074074,0.8660714285714286,0.8890229885057471,0.8539285714285714,0.8728779840848806
9,0.8847089947089947,0.8850397877984084,0.8907142857142857,0.8551322751322752,0.8525,0.8900740740740741,0.8844297082228116,0.8825000000000001,0.8708,0.8688726790450929,0.8825000000000001,0.8883819628647215,0.8893103448275862,0.8685714285714285,0.8720689655172413
