,0,1,2,3,4
0,0.911,0.952816091954023,0.9451724137931035,0.9147931034482759,0.952655172413793
1,0.9275862068965517,0.9326666666666666,0.8956666666666666,0.9266666666666666,0.9132413793103449
2,0.9424367816091954,0.9520229885057472,0.9359999999999999,0.9137586206896552,0.8916206896551724
3,0.8797701149425288,0.9423333333333334,0.9528045977011494,0.9502068965517242,0.9145632183908046
4,0.9584367816091954,0.942,0.9323908045977012,0.9364137931034483,0.8830574712643678
5,0.9456666666666667,0.9605287356321839,0.8834022988505748,0.9421428571428572,0.9083448275862069
6,0.9683333333333334,0.9391609195402298,0.9386666666666666,0.949,0.8323333333333334
7,0.9403333333333334,0.964471264367816,0.9536551724137932,0.9423333333333334,0.9390000000000001
8,0.9447241379310345,0.9456666666666667,0.9589885057471265,0.9156666666666666,0.9488045977011494
9,0.8336428571428571,0.9510344827586207,0.9352988505747126,0.9649540229885057,0.8903333333333333
