,0,1,2,3,4
0,8.366666666666667,9.766666666666666,9.066666666666668,9.566666666666666,16.767816091954025
1,17.400000000000002,7.666666666666668,9.433333333333334,5.966666666666667,9.433333333333334
2,6.466666666666667,6.6000000000000005,4.833333333333333,8.299999999999999,6.666666666666666
3,4.566666666666666,6.699999999999999,13.75057471264368,5.333333333333332,9.700000000000001
4,18.9,5.5,5.966666666666668,4.966666666666667,8.633333333333331
5,4.317241379310346,4.699999999999999,16.900000000000002,5.366666666666665,7.766666666666667
6,6.466666666666666,14.5,6.666666666666667,4.3,5.699999999999999
7,11.8,5.833333333333333,8.066666666666666,5.666666666666666,5.633333333333335
8,4.999999999999999,4.6,4.3999999999999995,12.799999999999999,5.5
9,4.533333333333334,3.6333333333333337,3.3666666666666663,3.2666666666666666,7.001149425287355
