,0,1,2,3,4
0,0.9276551724137931,0.9211494252873563,0.9360610079575596,0.918703448275862,0.9164080459770115
1,0.9427339901477833,0.9580459770114943,0.9495530012771393,0.9397407407407408,0.9365886699507389
2,0.951551724137931,0.9536083743842364,0.9355172413793104,0.9572380952380952,0.9362068965517241
3,0.9066190476190477,0.9603448275862069,0.9485517241379311,0.9286206896551724,0.9289655172413793
4,0.9373333333333334,0.9408735632183908,0.9366436781609195,0.9413793103448276,0.9476477832512316
5,0.9318735632183908,0.946,0.8962857142857142,0.9099540229885057,0.9493908045977012
6,0.9503333333333334,0.9273563218390805,0.9048850574712644,0.906448275862069,0.7453333333333333
7,0.896,0.808103448275862,0.9405517241379311,0.9078275862068965,0.9287471264367816
8,0.91,0.8440689655172413,0.8119999999999999,0.9246666666666666,0.9176666666666666
9,0.8125172413793103,0.9513333333333334,0.8600344827586207,0.915,0.9116666666666666
