,0,1,2,3,4
0,0.9318890554722639,0.9033588761174969,0.8992857142857142,0.9162666666666667,0.9063505747126437
1,0.9506896551724138,0.9446428571428571,0.9348786717752235,0.9322605363984674,0.9397190293742018
2,0.9545476190476191,0.935471264367816,0.9368965517241379,0.9253571428571429,0.9291666666666667
3,0.9475238095238095,0.913,0.8625238095238095,0.9413809523809524,0.8447701149425287
4,0.9671182266009852,0.9517011494252874,0.9363448275862069,0.9197619047619048,0.9559285714285715
5,0.9009655172413793,0.9270238095238095,0.949,0.8817241379310344,0.9454761904761905
6,0.9668505747126437,0.8733333333333333,0.9122298850574713,0.9358571428571428,0.8813793103448275
7,0.899,0.9313678160919541,0.9508965517241379,0.8815977011494253,0.9504712643678161
8,0.942,0.9353333333333333,0.9297701149425287,0.8682068965517241,0.8974712643678161
9,0.948,0.967,0.9456666666666667,0.8559770114942529,0.951
