,0,1,2,3,4
0,0.8816858237547893,0.8708990147783251,0.8719259259259259,0.8501277139208173,0.8598666666666667
1,0.8922783251231527,0.8913793103448275,0.9010714285714285,0.8886666666666667,0.8744137931034482
2,0.9025000000000001,0.8915128205128205,0.8865000000000001,0.8941379310344828,0.863448275862069
3,0.8986334610472542,0.8799523809523809,0.8775862068965518,0.8651984126984127,0.8435714285714286
4,0.8958620689655172,0.892,0.8757816091954023,0.8685185185185185,0.8906896551724138
5,0.8827472527472527,0.861025641025641,0.8925,0.878968253968254,0.8755835543766578
6,0.8887192118226601,0.8651373626373626,0.8843766578249337,0.8610875331564987,0.8722413793103448
7,0.8930371352785146,0.8992848020434228,0.8769211822660099,0.8752645502645503,0.8525287356321839
8,0.9089124668435014,0.884610472541507,0.8947407407407407,0.8630418719211823,0.886896551724138
9,0.9033990147783251,0.882962962962963,0.8913333333333333,0.860183908045977,0.8737931034482759
