,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.925952380952381,0.9126373626373626,0.9071825396825397,0.898951724137931,0.905330459770115,0.9191149068322981,0.9150524737631185,0.9247,0.9060344827586208,0.9089010989010988,0.8953571428571429,0.8940285714285714,0.9066758620689656,0.9219285714285714,0.9115740740740741
1,0.9506896551724138,0.9554814814814815,0.953743842364532,0.941604774535809,0.9052832512315271,0.9355,0.9453325123152709,0.9298978288633462,0.9265900383141763,0.9221711366538953,0.946551724137931,0.9210472541507024,0.9398148148148148,0.9257936507936508,0.9268326947637292
2,0.9558251231527094,0.9324761904761905,0.95,0.9487011494252874,0.9363571428571429,0.864547619047619,0.9384022988505747,0.9093486590038314,0.9092298850574713,0.9241379310344827,0.9417241379310345,0.9304285714285714,0.933448275862069,0.9354285714285715,0.9634022988505747
3,0.940952380952381,0.9410689655172414,0.9597380952380953,0.9237931034482758,0.9205057471264368,0.8668965517241379,0.9277037037037037,0.9411904761904761,0.9103218390804597,0.941952380952381,0.952524630541872,0.9103448275862069,0.8930238095238094,0.9345,0.9522619047619048
4,0.8951724137931034,0.930344827586207,0.960047619047619,0.944595238095238,0.906,0.9040114942528735,0.9135517241379311,0.9113333333333333,0.9188620689655173,0.9352857142857143,0.9215862068965517,0.8826206896551724,0.9415714285714286,0.9086666666666667,0.9370952380952381
5,0.9149080459770115,0.9134712643678161,0.9406666666666667,0.9605238095238096,0.8974523809523809,0.9398275862068965,0.8980114942528735,0.8266666666666667,0.9144827586206896,0.9266551724137931,0.9236666666666666,0.8932380952380952,0.930344827586207,0.9414942528735633,0.9509425287356322
6,0.9322873563218391,0.9053103448275862,0.9507241379310345,0.960183908045977,0.914264367816092,0.8784942528735632,0.9280919540229885,0.937,0.9106666666666666,0.9609425287356321,0.9443333333333334,0.9115862068965517,0.9116666666666666,0.928344827586207,0.8986206896551724
7,0.9429770114942528,0.9100919540229885,0.8838620689655172,0.9056666666666666,0.8809425287356322,0.8082183908045977,0.9156206896551724,0.9253103448275862,0.9423333333333334,0.8887241379310344,0.9235632183908046,0.9373809523809524,0.9520689655172414,0.9220919540229885,0.956367816091954
8,0.9416666666666667,0.9470919540229885,0.8235402298850574,0.919,0.8706781609195402,0.927,0.771080459770115,0.8524022988505747,0.7819080459770115,0.9452873563218391,0.9310689655172414,0.8053333333333333,0.9446436781609195,0.9615632183908046,0.9195977011494253
9,0.9687471264367816,0.9258505747126436,0.8420229885057471,0.9296896551724138,0.9363333333333334,0.78,0.9674137931034483,0.9380344827586207,0.9088620689655172,0.9519540229885057,0.9209080459770115,0.9042873563218391,0.9586666666666667,0.900367816091954,0.9383333333333334
