,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,11.711428571428572,12.14102564102564,11.432266009852217,12.787994891443168,14.24005305039788,11.033333333333331,12.964285714285714,10.448275862068968,12.807407407407409,11.819540229885057,10.959259259259259,11.502463054187194,11.76190476190476,13.206896551724137,14.124338624338623,11.578544061302681,11.689655172413792,12.008620689655174,13.397619047619049,13.862068965517242
1,10.286079182630905,10.808429118773946,11.7330779054917,13.544061302681992,13.048717948717947,11.587533156498672,11.05295566502463,10.645238095238094,13.130541871921181,13.067586206896552,10.728116710875332,11.357142857142856,10.355555555555556,13.917771883289124,13.466666666666667,9.737037037037037,11.451970443349754,10.908730158730158,14.217980295566502,14.197089947089946
2,11.08241758241758,10.833103448275862,11.910714285714285,14.184065934065934,15.837037037037033,10.85128205128205,12.166666666666666,13.26293103448276,12.667108753315654,13.42962962962963,10.325714285714287,11.795755968169761,14.018518518518517,13.347883597883596,14.20557029177719,9.966748768472906,11.717032967032967,11.987117552334945,12.85591133004926,14.19396551724138
3,11.034482758620689,13.161375661375661,13.1994301994302,13.976190476190478,15.634259259259258,9.896551724137929,13.058974358974359,11.673809523809522,12.656593406593407,14.017241379310343,10.925925925925924,13.25,12.153735632183908,12.927142857142856,13.286896551724137,9.253846153846153,13.678571428571429,11.825396825396826,12.744827586206895,14.851458885941646
4,10.564814814814817,10.425714285714283,12.432857142857141,12.524285714285712,12.253333333333334,9.387267904509283,11.257936507936506,10.883780332056194,15.435013262599472,11.821428571428571,12.121693121693118,11.720159151193634,11.361111111111112,13.045092838196286,12.741758241758241,11.401098901098903,10.69859514687101,11.187739463601531,13.200510855683268,11.355555555555558
5,10.701591511936337,12.82142857142857,11.843167701863356,13.589999999999998,14.423076923076925,10.489010989010987,12.63888888888889,10.807881773399014,13.599206349206348,14.287037037037036,9.624338624338625,11.891246684350135,11.824827586206895,13.975274725274726,12.875,11.822857142857142,12.03448275862069,12.743448275862066,13.225714285714286,14.737931034482758
6,11.334814814814814,12.228965517241381,14.01799100449775,14.877616747181962,14.601648351648352,10.839080459770114,13.133620689655176,13.592592592592592,13.319088319088321,13.188571428571427,11.147142857142855,14.442857142857141,11.936813186813186,13.781428571428568,14.708333333333334,9.780332056194124,14.178571428571427,13.287267080745341,12.892857142857142,12.915555555555557
7,10.176724137931036,12.470238095238097,12.375,12.105015673981192,13.800925925925926,10.702222222222224,11.597142857142856,11.863247863247862,13.099715099715102,15.145714285714286,10.002645502645501,11.931318681318682,11.076354679802956,13.814814814814813,13.458885941644562,10.275862068965516,12.641534391534389,11.499999999999998,12.76372924648787,13.163793103448278
8,11.001552795031056,13.32142857142857,12.204285714285714,14.388305847076463,14.684444444444445,10.923076923076923,13.749999999999998,10.596153846153847,12.413793103448276,13.334285714285713,10.043422733077904,13.721481481481481,11.12087912087912,11.534482758620692,12.585978835978835,10.205570291777189,12.806366047745358,10.413793103448278,13.08994708994709,13.803418803418802
9,11.892857142857144,11.187739463601533,12.042857142857141,13.56547619047619,15.280193236714975,11.392857142857142,10.666666666666666,11.679438058748403,14.715714285714286,12.5935960591133,11.309999999999999,10.942118226600986,11.392857142857142,13.53306878306878,12.447802197802197,10.392857142857144,11.04365079365079,13.080959520239881,13.814814814814811,13.543448275862069
