,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,4.597701149425287,16.233333333333334,3.996551724137931,7.300000000000001,5.26551724137931,7.0666666666666655,6.399999999999998,6.8,6.548275862068965,4.833333333333333,10.766666666666667,11.333333333333332,7.063218390804598,6.149425287356322,5.296551724137931
1,5.133333333333333,3.8999999999999995,6.933333333333333,5.533333333333334,4.435714285714285,9.766666666666667,5.399999999999999,6.766666666666667,8.533333333333331,5.972413793103448,4.6517241379310335,6.885057471264366,5.699999999999999,5.6275862068965505,5.191954022988506
2,5.166666666666666,4.048275862068964,3.641379310344827,5.057142857142858,5.433333333333333,6.366666666666665,5.233333333333333,6.617241379310344,6.914942528735632,7.033333333333332,3.9712643678160915,5.8,5.7,8.4,8.055172413793102
3,5.2287356321839065,3.5643678160919534,5.000000000000001,4.845977011494251,7.699999999999999,3.6252873563218384,6.912643678160918,10.512643678160918,6.098850574712643,5.788505747126436,2.7666666666666666,6.2666666666666675,5.7942528735632175,5.866666666666667,4.016666666666666
4,4.514942528735631,4.995402298850575,5.766666666666666,4.833333333333333,7.785057471264367,6.466666666666666,4.979310344827586,6.133333333333334,5.148275862068964,5.166666666666666,4.819540229885057,6.8999999999999995,5.816091954022988,6.266666666666667,7.381609195402299
5,3.3666666666666667,3.5091954022988503,5.466666666666667,6.13793103448276,6.1000000000000005,5.233333333333333,4.344827586206896,4.0505747126436775,5.8965517241379315,7.034482758620689,5.266666666666667,6.251724137931035,5.035632183908045,6.142528735632183,3.4781609195402297
6,3.9827586206896544,8.866666666666665,3.6574712643678158,8.102380952380951,7.031034482758621,4.2988505747126435,5.666666666666666,5.441379310344828,4.567816091954023,4.640229885057471,4.300000000000001,3.5758620689655167,3.366666666666667,7.475862068965515,7.820689655172413
7,6.370114942528735,4.632183908045977,4.654022988505746,4.933333333333334,10.070114942528734,4.340229885057471,3.3862068965517227,7.035632183908045,3.740229885057471,8.435632183908044,5.133333333333333,4.380459770114943,5.2333333333333325,4.586206896551724,6.4
8,5.6,4.466666666666667,3.8091954022988497,3.345977011494252,6.283908045977012,3.8885057471264357,5.856321839080459,4.177011494252873,4.95287356321839,4.568965517241379,4.533333333333334,4.738095238095238,6.17126436781609,3.9551724137931026,7.00919540229885
9,3.7287356321839074,4.801149425287356,7.233333333333333,4.474712643678159,7.110344827586207,14.266666666666667,5.199999999999999,4.585057471264367,4.333333333333333,6.2,4.35287356321839,6.866666666666666,3.504761904761904,5.4045977011494255,6.241379310344827
